hospital_id,official_name_zh,filing_number,filing_status,identity_confirmation_status,english_name,english_review_status,approved_alias_count,pending_aliases_json,all_identity_fields_reviewed,source_url,accessed_at,scope
cnha-cfdi-03bf148dc0a803331fb0bca49b01ac7c,山西省中西医结合医院,药临床机构备字2025000262,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-03c28f2ac0a80333185edae0e3e1674e,合肥市第三人民医院,药临床机构备字2022000086,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-03c69237c0a80333202442a9d46fa5e6,厦门莲花医院,药临床机构备字2020000009,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-03d9294ec0a803333d17bf8d2370a3da,渑池县中医院,药临床机构备字2023000134,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-03f9d88bc0a803334272a06029021712,中国人民解放军联勤保障部队第九二一医院,药临床机构备字2024000251,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-03feefe3c0a8033316ea5c4f2597b74b,镇江市第一人民医院,药临床机构备字2025000109,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-041e5f99c0a803331607b70a8193db2c,江苏省肿瘤医院,药临床机构备字2020000455,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-0421f394c0a803336b91a71ce217cd8f,钦州市第一人民医院临床试验机构,药临床机构备字2022000031,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-042323dec0a8033323262e1b2d9a6d4c,威海市妇幼保健院,药临床机构备字2020000962,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-042323dec0a8033323262e1b2d9a6d4c"", ""official_name"": ""威海市妇幼保健院"", ""candidate_alias"": ""Weihai Maternal and Child Health Hospital"", ""source_url"": ""https://ror.org/0384ea937"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-042323dec0a8033323262e1b2d9a6d4c"", ""official_name"": ""威海市妇幼保健院"", ""candidate_alias"": ""Weihai Municipal Second Hospital"", ""source_url"": ""https://ror.org/0384ea937"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-043bef52c0a803330ce5f152a86be7d4,通江县人民医院,药临床机构备字2025000240,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-04e3be8bc0a80333183ed2b535c3e007,邢台市骨科医院（华北医疗健康集团邢台总医院  华北医疗健康集团邢台总医院互联网医院）,药临床机构备字2019000053,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,1,"[{""hospital_id"": ""cnha-cfdi-04e3be8bc0a80333183ed2b535c3e007"", ""official_name"": ""邢台市骨科医院（华北医疗健康集团邢台总医院  华北医疗健康集团邢台总医院互联网医院）"", ""candidate_alias"": ""华北医疗健康集团邢台总医院  华北医疗健康集团邢台总医院互联网医院"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-0511a7ffc0a8033320dbb7952f85ac4f,上海市同济医院,药临床机构备字2019000067,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-0515eef5c0a803336e2451ec7e1792b5,哈尔滨市第一医院,药临床机构备字2020000699,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-052330b2c0a803332a21bd2f3abf8182,常德市第四人民医院,药临床机构备字2025000052,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-06031012c0a8033324b22f495b5777c1,鲁山县人民医院,药临床机构备字2022000067,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-062bdb4dc0a8033379c07027f5ac65af,抚顺市中心医院(抚顺市临床检验中心、抚顺市急救中心),药临床机构备字2025000275,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-06415a3cc0a80333586f41d31f8a5dbe,中国科学院合肥肿瘤医院,药临床机构备字2023000071,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-066b931bc0a8033351202887a2fd71fa,中国医科大学附属第一医院,药临床机构备字2020000106,filed,confirmed_against_filing_snapshot,The First Hospital of China Medical University,source_reviewed,1,"[{""hospital_id"": ""cnha-cfdi-066b931bc0a8033351202887a2fd71fa"", ""official_name"": ""中国医科大学附属第一医院"", ""candidate_alias"": ""First Affiliated Hospital of China Medical University"", ""source_url"": ""https://ror.org/04wjghj95"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-066b931bc0a8033351202887a2fd71fa"", ""official_name"": ""中国医科大学附属第一医院"", ""candidate_alias"": ""First Hospital of China Medical University"", ""source_url"": ""https://ror.org/04wjghj95"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-067c9145c0a803337fd704ed3c430ef7,永州市中心医院,药临床机构备字2020000935,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,药临床机构备字2023000235,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e"", ""official_name"": ""绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）"", ""candidate_alias"": ""绍兴市妇幼保健院互联网医院"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e"", ""official_name"": ""绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）"", ""candidate_alias"": ""Shaoxing City Women and Children Hospital"", ""source_url"": ""https://ror.org/01hvjym56"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e"", ""official_name"": ""绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）"", ""candidate_alias"": ""Shaoxing City, MCH"", ""source_url"": ""https://ror.org/01hvjym56"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e"", ""official_name"": ""绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）"", ""candidate_alias"": ""Shaoxing Maternity & Child Health Hospital"", ""source_url"": ""https://ror.org/01hvjym56"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-0742c520c0a8033361a60d21e4cf2e8d,西安医学院第三附属医院,药临床机构备字2024000045,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-074c568bc0a803335e331220e1a1574e,前海人寿广州总医院,药临床机构备字2025000026,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-075560dac0a803332b667bb373803bd3,上海市静安区中心医院,药临床机构备字2020000450,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-0756e559c0a803330dd6b4e78db30257,东莞市谢岗医院,药临床机构备字2025000121,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-0760f716c0a8033319b4c71d741cd396,南通大学附属医院,药临床机构备字2020000615,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-0760f716c0a8033319b4c71d741cd396"", ""official_name"": ""南通大学附属医院"", ""candidate_alias"": ""Affiliated Hospital of Nantong University"", ""source_url"": ""https://ror.org/001rahr89"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-076aa611c0a803330a764cb7d6874b80,三门县人民医院（三门县人民医院医疗卫生服务共同体）,药临床机构备字2024000082,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,1,"[{""hospital_id"": ""cnha-cfdi-076aa611c0a803330a764cb7d6874b80"", ""official_name"": ""三门县人民医院（三门县人民医院医疗卫生服务共同体）"", ""candidate_alias"": ""三门县人民医院医疗卫生服务共同体"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-0784dd14c0a803330fc024f232665926,长春国文医院,药临床机构备字2023000224,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-078da6a9c0a80333097b34ae6adfcd6b,邵阳学院附属第一医院,药临床机构备字2020000498,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-079fa738c0a8033352a0df32035aa0bc,天津市黄河医院(天津市体育医院),药临床机构备字2020000144,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
